S,Curvature,Collision_Distance,Pitch,Roll
218.673,9.26947e-07,1.8,0.256305,-1.45242
219.073,7.6511e-06,1.8,-0.357024,-0.962652
219.473,1.56186e-06,1.8,-0.279363,-13.2285
219.873,1.58114,1.8,-0.786313,-10.8642
220.439,1.58114,1.99563,0.869159,-0.726142
220.839,1.26881e-06,1.90794,-0.429598,0.118286
221.239,5.50478e-07,1.82221,-0.316292,0.63336
221.639,1.58114,1.8,-0.136024,-0.008373
222.205,1.58114,1.94721,1.5039,-0.154878
222.605,1.82704e-08,1.85952,0.112619,0.316834
223.005,2.48582e-08,1.81231,-0.6018,-0.907804
223.405,1.58131e-08,1.8,-0.108007,-0.95607
223.805,8.83471e-09,1.8,-0.351669,-3.45627
224.205,4.55938e-09,1.8,-0.213548,-0.236548
224.605,1.58114,1.8,0.225115,-0.192969
225.17,1.58114,1.94721,0.560269,-0.348851
225.57,4.15135e-10,1.85952,0.667651,0.451862
225.97,2.57749e-10,1.81231,-0.956834,0.527876
226.37,1.23279e-10,1.8,0.787416,0.0851228
226.77,5.06262e-11,1.8,0.60418,-0.633963
227.17,5.9508e-11,1.8,0.0299594,0.935156
227.57,1.70708e-10,1.8,-0.714166,-0.410216
227.97,1.58114,1.8,-0.0812243,1.48682
228.536,1.58114,2.04842,6.8957,-0.368762
228.936,1.48681e-10,2.12161,0.12129,-0.0481963
229.336,3.92575e-11,2.20127,0.502973,-0.442324
229.736,8.08242e-11,2.28915,0.376175,-2.23343
230.136,2.08367e-10,2.42489,-0.580418,-11.5986
230.536,1.58114,2.42489,-1.1632,-8.80005
231.102,1.58114,2.61866,0.761128,-0.52044
231.502,1.58111,2.61538,0.451421,0.517862
232.067,2.10974e-05,2.8395,0.0718494,0.999963
232.633,1.60937e-07,3.01693,0.0724734,0.303166
233.199,1.58114,3.22843,-2.3479,0.764114
233.599,1.58114,3.36062,-0.712386,1.26118
234.164,1.52738e-10,3.72195,0.46774,-1.10314
234.73,1.58114,3.90185,0.072309,-0.379986
235.13,6.32188e-09,3.68238,-0.159898,-1.09659
235.53,3.18115e-08,3.41174,-0.181931,0.233773
235.93,1.29331e-07,3.16859,0.286591,2.15885
236.33,9.00665e-07,2.95973,-0.260004,-0.799946
236.73,7.4834e-06,2.78596,-0.528149,-0.690344
237.13,1.53656e-06,2.60748,0.646243,0.188079
237.53,2.50335e-06,2.42489,-0.00699196,-0.678347
237.93,2.22903e-06,2.28915,-0.131603,0.243472
238.33,1.23671e-06,2.21818,-0.32703,-1.06972
238.73,5.36686e-07,2.2,-0.752994,0.317455
239.13,2.06328e-07,2.21818,-0.261392,-0.112003
239.53,4.50344e-08,2.21818,-0.114992,0.722428
239.93,1.79849e-08,2.2,0.42967,0.675255
240.33,2.43109e-08,2.21818,0.16482,1.24139
240.73,1.54191e-08,2.21818,-0.0382598,0.208277
241.13,8.55458e-09,2.21818,-0.363586,-0.630976
241.53,4.33147e-09,2.28915,0.440005,-0.382901
241.93,1.57279e-09,2.42489,0.893301,0.132288
242.33,2.50289e-10,2.56219,0.730896,0.472942
242.73,1.58114,2.60828,0.645055,0.0631201
243.296,1.58114,2.2,-0.689089,-0.988696
243.696,2.74447e-10,2.2,-1.01915,-0.829434
244.096,1.88649e-10,2.21818,0.151267,0.00776779
244.496,9.32587e-11,2.28915,0.524542,-0.501207
244.896,2.52243e-11,2.42489,1.165,-0.135499
245.296,1.9007e-11,2.55392,1.09483,-0.248278
245.696,5.87974e-11,2.6,0.0244485,-11.5088
246.096,1.46017e-10,2.6,0.352981,-9.13969
246.496,2.46381e-10,2.6,-0.328727,-0.74729
246.896,1.58114,2.5791,-0.393879,-2.64404
247.461,1.58114,2.28915,0.165975,-0.525538
247.861,1.58114,2.42489,0.113373,-0.611195
248.427,1.58114,2.1831,0.670057,0.273751
248.827,2.1873e-05,2.21818,0.100197,-0.0113133
249.227,2.16686e-05,2.28916,0.401156,-1.50787
249.627,1.67977e-07,2.42489,-0.181971,0.398772
250.027,3.72538e-08,2.5693,0.475253,4.88136
250.427,1.28786e-10,2.61539,0.065613,-1.96815
250.827,1.17168e-09,2.6,7.31411,-0.115542
251.227,8.91553e-10,2.60828,1.17212,-0.871087
251.627,7.29532e-09,2.60828,7.74322,-1.02552
252.027,1.58114,2.6,-0.805078,0.778092
252.593,1.58114,2.21818,-0.276695,6.78968
252.993,8.84446e-07,2.28916,-0.0678346,7.44757
253.393,1.58115,2.42489,1.00394,0.972471
253.958,1.58115,2.1831,0.230566,2.73275
254.358,2.47781e-06,2.2,-0.501273,2.32739
254.758,2.20623e-06,2.2,-2.71315,-0.237591
255.158,1.22409e-06,2.21818,-7.62881,10.6873
255.558,5.31232e-07,2.21818,2.49067,-0.862847
255.958,2.04228e-07,2.21818,3.95377,-1.21213
256.358,4.45659e-08,2.28915,2.69439,-4.71304
256.758,1.78272e-08,2.42489,2.65297,-1.39991
257.158,2.41135e-08,2.55392,1.80363,0.478835
257.558,1.53632e-08,2.6,0.700868,0.275772
257.958,8.6203e-09,2.6,0.0202245,3.64255
258.358,1.58114,2.6,-0.234984,-2.29204
258.924,1.58114,2.21818,-1.18569,-2.61651
259.324,1.10489e-10,2.28915,-0.756204,-1.42452
259.724,3.31291e-10,2.42489,-4.27851,-2.35509
260.124,1.7657e-10,2.55392,-3.54107,0.693268
260.524,6.62581e-11,2.6,-1.65986,0.236381
260.924,2.73559e-11,2.6,-2.82392,2.45772
261.324,1.38023e-10,2.57082,-5.11402,-0.311296
261.724,1.58114,2.51155,0.14479,0.961923
262.29,1.58114,2.28915,0.441828,2.50762
262.69,1.53477e-10,2.42489,0.0100835,3.1566
263.09,5.1692e-11,2.55392,0.163177,1.2839
263.49,6.89226e-11,2.6,0.735311,0.853105
263.89,1.42641e-10,2.6,-0.56991,1.02331
264.29,1.58114,2.57082,-2.19249,3.864
264.855,1.58114,2.2,1.47767,2.82158
265.255,1.16884e-10,2.21818,1.03488,4.00307
265.655,2.15824e-05,2.28915,1.46257,1.21493
266.055,2.13807e-05,2.42489,0.539875,-0.96757
266.455,1.65329e-07,2.55392,1.61663,1.20035
266.855,4.3835e-08,2.6,1.20819,4.14667
267.255,1.58114,2.57082,-0.535274,0.539165
267.821,1.58114,2.2,1.26527,-0.0322034
268.221,8.18314e-09,2.2,-0.710179,-0.402988
268.621,1.04006e-09,2.21818,0.961292,-1.52451
269.021,3.41881e-08,2.21818,0.63007,2.62601
269.421,1.26252e-07,2.21818,2.78326,-2.53816
269.821,8.84199e-07,2.28916,3.59809,-1.55956
270.221,7.31868e-06,2.42489,6.69859,-0.39989
270.621,1.58115,2.49465,6.64293,1.81616
271.187,1.58115,2.12808,6.92347,6.91721
271.587,2.1775e-06,1.82221,1.62781,5.90276
271.987,1.20812e-06,1.42854,-0.321373,2.13482
272.387,1.58114,1.03983,5.92219,7.70273
272.953,1.58114,0.665028,-1.134,7.94331
273.353,4.40254e-08,0.341421,-0.978224,5.78655
273.753,1.72989e-08,0.341421,-2.18406,-6.03544
274.153,2.35586e-08,0.665028,-5.6089,13.1469
274.553,1.49663e-08,1.02361,-8.50788,14.8427
274.953,8.28528e-09,1.31623,-nan,14.0889
275.353,4.16254e-09,1.524,-nan,1.24532
275.753,1.42784e-09,1.70777,-0.458481,-0.309498
276.153,7.31859e-11,1.8,0.171567,0.158765
276.553,2.21512e-10,1.82221,0.528648,-0.167442
276.953,1.49214e-10,1.82221,0.219501,-1.51164
277.353,1.16174e-10,1.82221,0.891158,-0.0674481
277.753,1.37312e-10,1.82221,0.477575,-0.121748
278.153,1.7728e-10,1.8,0.716303,-1.27142
278.553,2.75691e-10,1.8,-nan,0.497481
278.953,2.99316e-10,1.82221,-nan,0.789958
279.353,1.58114,1.90794,1.33872,-0.191913
279.918,1.58114,1.70777,0.44157,1.77322
280.318,1.58114,1.8,-0.298583,1.76469
280.884,1.58114,1.4,-0.273232,-nan
281.284,1.58114,1.42854,-0.916883,-0.572309
281.85,2.19939e-10,1.18323,4.18437,-2.32477
282.415,1.58114,1.04628,-0.732997,-2.24364
282.815,2.1175e-05,1.03983,-0.956381,-0.112509
283.215,2.09766e-05,0.982845,0.119497,-27.3303
283.615,1.62365e-07,0.847869,-0.322651,0.100991
284.015,3.5851e-08,0.665029,-0.248466,2.80612
284.415,6.13554e-10,0.600003,-0.0932285,3.12322
284.815,1.77245e-09,0.665034,-0.0256905,0.5491
285.215,1.73817e-09,0.871485,-0.222485,-0.0603447
285.615,3.09743e-09,0.871475,-2.04285,0.831875
286.015,3.55405e-08,0.665029,-4.10326,-43.7434
286.415,1.15827e-07,0.600003,-1.55221,-44.3789
286.815,1.58114,0.600003,0.0158113,-44.4244
287.381,1.58114,0.341429,-0.111544,-5.22921
287.781,1.50105e-06,0.665033,0.261195,0.47298
288.181,2.40412e-06,1.03984,0.136302,-0.45772
288.581,2.1329e-06,1.31623,-0.301097,1.01595
288.981,1.58114,1.42854,-0.0408328,0.447636
289.547,1.58114,1.18323,0.21013,-0.566583
289.947,1.96838e-07,1.3434,0.245244,0.358598
290.347,4.41283e-08,1.42854,0.145021,-0.0698604
290.747,1.70177e-08,1.53631,-0.0425611,0.465535
291.147,2.34735e-08,1.72008,0.0595646,-0.065663
291.547,1.43357e-08,1.81231,-0.15644,0.0957003
291.947,7.67795e-09,1.8,-0.558521,-0.0931576
292.347,3.93676e-09,1.82221,1.41949,2.04889
292.747,1.5028e-09,1.82221,0.484389,1.72262
293.147,2.3892e-10,1.82221,-0.486649,0.170348
293.547,4.87965e-10,1.90794,-0.194617,0.397962
293.947,1.14024e-09,2.06883,-0.0484314,3.0668
294.347,1.28271e-09,2.1831,0.448727,4.74879
294.747,1.19904e-09,2.2,0.20045,3.27585
295.147,1.58114,2.2,0.00791695,3.61036
295.712,1.58114,1.82221,-1.44746,1.87048
296.112,5.31841e-10,1.90794,-0.0658179,2.60136
296.512,1.58114,2.06883,-0.114831,0.0783659
297.078,1.58114,1.8,0.363842,-1.11177
297.478,6.56009e-10,1.8,-0.15062,-0.50411
297.878,8.77698e-10,1.82221,0.103483,-1.06863
298.278,1.86517e-11,1.90794,0.819001,-0.399595
298.678,3.71436e-10,2.06883,-0.532588,0.204058
299.078,3.39817e-10,2.1831,-0.162134,1.91963
299.478,2.09428e-05,2.2,0.153857,1.19169
299.878,2.07467e-05,2.21818,0.010511,2.31669
300.278,1.61037e-07,2.2567,-0.0820108,1.89722
300.678,3.57868e-08,2.32989,0.125573,3.2401
301.078,2.6823e-10,2.42383,0.348412,-1.38228
301.478,1.5465e-09,2.50328,-0.097873,-1.70157
301.878,2.73275e-09,2.50328,-0.716626,0.287154
302.278,6.1668e-09,2.44901,-0.561787,-0.0239678
302.678,3.72095e-08,2.39965,0.436181,-0.0265229
303.078,1.18587e-07,2.32988,0.10342,0.650775
303.478,8.68467e-07,2.22988,0.0408355,0.669862
303.878,7.13688e-06,2.06882,0.297109,1.19651
304.278,1.58116,1.89804,0.348484,-3.0519
304.844,1.58115,1.38909,4.17537,0.880706
305.244,2.11202e-06,1.167,0.624563,5.36625
305.644,1.16893e-06,0.871477,-0.0607779,54.3246
306.044,5.08516e-07,0.665028,-0.475147,54.0179
306.444,1.96956e-07,0.665028,-0.408772,53.3381
306.844,4.362e-08,0.847871,0.263097,9.53744
307.244,1.65683e-08,1.02268,-0.258251,15.3207
307.644,2.27846e-08,1.03983,-0.460013,14.8977
308.044,1.4078e-08,1,-0.293341,48.4932
308.444,6.57376e-09,1.03983,1.62691,48.2291
308.844,1.58114,0.963441,-0.336634,54.8816
309.409,1.58114,0.871478,1.23551,26.2455
309.809,1.5568e-09,0.665028,0.303376,42.749
310.209,6.77858e-10,0.6,0.199073,42.2755
310.609,1.00489e-09,0.6,0.545238,58.9448
311.009,4.60609e-10,0.6,2.22108,58.2092
311.409,4.3876e-11,0.6,2.69685,13.2698
311.809,1.0056e-09,0.665028,6.68155,6.54847
312.209,1.58114,0.730056,-13.5493,34.1509
312.775,1.58114,0.871478,-2.53056,60.2504
313.175,8.67928e-10,0.665028,4.14172,61.7797
313.575,2.08615e-09,0.541421,13.6672,54.1341
313.975,1.58114,0.341421,-11.3438,23.5488
314.541,1.58114,0.6,-1.97055,15.4643
314.941,1.85718e-09,0.6,6.31111,12.5939
315.341,1.4051e-10,0.665028,13.8803,5.29784
315.741,1.93889e-09,0.847871,15.3093,5.30078
316.141,1.58111,0.965685,-13.7601,39.8236
316.706,1.58111,1.18323,-1.21049,35.413
317.106,1.608e-07,0.963435,12.1503,39.7335
317.506,4.04796e-08,0.66502,11.7572,41.1783
317.906,1.58114,0.341413,-15.9789,18.7528
318.472,1.58114,0.599997,-5.65059,56.5701
318.872,8.03215e-09,0.599997,7.91636,58.331
319.272,4.65405e-10,0.599997,14.4238,43.14
319.672,1.58114,0.599997,-15.0869,37.5605
320.238,1.58114,0.982839,-3.46627,33.187
320.638,8.53409e-07,0.847863,5.1227,41.9202
321.038,1.58115,0.665023,-13.2595,11.9122
321.604,1.58115,0.999998,-6.5237,17.7653
322.004,1.58114,0.999999,-7.00723,13.1425
322.569,1.58114,1.4,-1.2974,19.6984
322.969,1.58114,1.4,-0.907641,26.0582
323.535,6.01763e-07,1.82221,-7.11306,5.67225
324.101,1.58114,2.18386,0.507154,3.96912
324.501,1.58114,1.98995,0.241895,7.00673
325.066,1.58114,2.06883,0.114334,2.28874
325.466,2.43492e-08,1.90794,0.209106,-4.90936
325.866,1.42149e-08,1.82221,-0.0591782,3.35456
326.266,5.93268e-09,1.8,0.744429,6.42223
326.666,1.58114,1.8,0.967174,8.65517
327.232,1.58114,1.98995,3.31586,1.46295
327.632,2.32561e-09,1.73203,3.29606,-1.00119
328.032,1.59304e-09,1.53631,1.27397,5.84374
328.432,1.58114,1.42854,3.11106,13.1864
328.998,3.91898e-11,1.8,2.53935,5.31079
329.563,1.58114,2.12161,0.502494,4.35114
329.963,1.58114,2.06883,0.899657,3.30006
330.529,1.58114,2.03852,-0.29075,-4.69129
330.929,1.40261e-09,1.95712,-1.08697,-0.952794
331.329,2.47979e-10,1.86943,-2.80098,0.815997
331.729,2.02522e-09,1.72008,-3.28627,-1.39982
332.129,1.58114,1.53631,-0.544915,4.74167
332.695,1.58114,1.69713,-3.0748,0.691444
333.095,5.30598e-10,1.42822,-3.01705,-0.0539492
333.495,1.58114,1.18323,-0.144422,1.55667
334.06,1.58114,1.42854,0.0543369,-0.48382
334.46,1.58111,1.4,0.312594,1.00324
335.026,1.58111,1.67184,1.35838,-0.21308
335.426,1.58114,1.80674,-0.264659,1.83121
335.992,1.58114,1.8,1.17682,1.82527
336.392,3.41593e-10,1.8,1.34133,0.256062
336.792,1.58114,1.8,0.582284,0.626174
337.357,1.58114,1.42854,6.30181,-1.19017
337.757,7.77707e-09,1.53631,5.95897,-0.120373
338.157,2.66583e-08,1.70778,6.15863,0.256303
338.557,9.00675e-08,1.8,0.12062,-0.00232537
338.957,1.58114,1.81231,-0.394441,1.05663
339.523,8.71091e-06,1.53631,-0.98112,9.15577
340.089,1.58115,1.37194,-0.577141,2.697
340.489,2.24793e-06,1.42854,0.353617,12.1991
340.889,1.97818e-06,1.42854,-1.38337,1.01996
341.289,1.08985e-06,1.53631,-5.65587,-0.760021
341.689,4.72243e-07,1.62008,-6.63117,-0.0068038
342.089,1.81858e-07,1.62462,-3.76288,-0.925272
342.489,3.93646e-08,1.67183,1.77919,0.483965
342.889,1.61965e-08,1.80674,3.45745,1.20406
343.289,2.17925e-08,1.94721,-0.000419697,-0.317402
343.689,1.35108e-08,2.03852,-0.372395,-0.107149
344.089,5.4774e-09,2.04842,1.37148,-5.50396
344.489,1.58114,1.99563,0.0271364,-4.04318
345.054,1.58114,1.99563,-0.57774,-2.16948
345.454,5.37526e-10,2.0198,-0.836748,2.29233
345.854,1.58114,2.04842,0.331934,3.60148
346.42,1.58114,2.02425,-2.92935,-0.0153754
346.82,1.58114,2.03852,-2.98195,-0.224967
347.386,1.58114,1.8,-0.033868,-0.909057
347.786,1.58114,1.82221,0.683014,-1.72247
348.352,1.58114,1.53631,-0.607628,0.014395
348.752,5.68257e-10,1.72008,-0.607573,0.353033
349.152,1.58114,1.89804,0.638415,0.01108
349.717,1.58114,1.73203,2.46903,0.810583
350.117,1.69997e-10,1.98995,-0.326658,0.202708
350.517,1.58114,2.16569,0.863312,4.89201
351.083,1.58114,1.82221,0.622602,0.455579
351.483,1.58114,1.90794,0.761447,0.289444
352.049,5.94688e-10,1.72008,0.196976,-0.478071
352.614,2.60535e-05,1.53631,0.170369,-4.16263
353.18,2.58101e-05,1.42823,-1.15659,1.06105
353.746,2.00766e-07,1.37194,-1.37645,0.89101
354.311,4.49295e-08,1.18324,-0.555063,-1.89124
354.877,2.20893e-09,1.14986,0.124187,2.83565
355.443,1.58114,1.02268,0.983931,1.1279
355.843,2.95266e-09,1.18324,-0.576933,-4.2474
356.243,7.15499e-09,1.42823,0.336319,1.40315
356.643,1.46565e-08,1.69714,1.58168,7.48965
357.043,8.77106e-08,1.89805,0.764098,-0.897318
357.443,7.88168e-07,2.06883,0.3235,2.93274
357.843,6.43488e-06,2.25407,-3.14835,0.598417
358.243,1.43924e-06,2.42489,-2.88631,-4.33956
358.643,2.14548e-06,2.61534,0.84149,-3.14241
359.043,1.89413e-06,2.84956,1.31993,-7.66735
359.443,1.04746e-06,3.07538,2.44245,0.875439
359.843,4.53476e-07,3.24748,0.535987,-0.686128
360.243,1.73361e-07,3.36023,-1.34712,-0.777134
360.643,3.71175e-08,3.41176,-2.34236,-2.50165
361.043,1.56666e-08,3.45834,-0.445722,-5.25648
361.443,2.06827e-08,3.54966,0.925827,-6.39137
361.843,1.30697e-08,3.6824,2.58229,2.49384
362.243,7.2701e-09,3.85227,0.290631,0.131285
362.643,3.6696e-09,3.85227,0.209224,1.11575
363.043,1.27933e-09,3.6824,0.667244,-1.81272
363.443,2.09255e-10,3.54966,-1.14078,-0.338991
363.843,1.17062e-10,3.45834,0.338643,4.52729
364.243,1.53477e-10,3.40619,1.15387,4.15477
364.643,1.58114,3.3104,0.874311,-0.36589
365.208,1.31262e-11,3.49845,-1.56576,-1.5796
365.774,6.5253e-11,3.6824,-0.631431,-1.35384
366.34,5.0557e-11,3.93447,-1.74588,1.37184
366.905,1.9532e-11,4.18574,-1.13279,-1.14222
367.471,4.27053e-12,4.24735,0.410436,-0.160391
368.037,3.25009e-11,4.28486,-0.273629,0.915859
368.602,6.06684e-11,4.39545,0.613752,-2.73419
369.168,1.58114,4.57384,3.50371,0.267713
369.568,1.58114,4.43171,2.55846,-0.130778
370.134,5.74338e-11,4.70345,2.52914,-0.652443
370.7,2.4682e-11,4.94369,0.629278,3.08225
371.265,2.61658e-05,5.18137,0.250576,2.11663
371.831,2.59245e-05,5.40904,0.75817,0.797228
372.397,1.9863e-07,5.57673,1.28375,-0.812126
372.962,4.35117e-08,5.61288,-1.11311,1.08683
373.528,3.93874e-10,5.61262,-2.90651,5.52729
374.094,1.29407e-10,5.66039,0.39135,4.85725
374.659,5.92132e-09,5.57574,0.504766,2.50125
375.225,1.58114,5.19615,-0.437177,1.04566
375.625,4.13689e-08,5.10294,-2.09661,-0.16887
376.025,1.58114,5.03984,1.02215,0.737541
376.591,1.58114,4.60869,-0.539426,2.54457
376.991,1.58113,4.59999,1.74255,2.22565
377.556,1.58114,4.19999,0.119958,0.945181
377.956,6.29698e-06,4.2,1.29583,-0.29608
378.356,1.58114,4.15296,-2.63058,-3.71157
378.922,1.58114,3.66597,-2.66448,1.13895
379.322,1.35112e-06,3.40004,3.28508,0.506797
379.722,1.58114,3.11768,-2.12819,-3.04308
380.288,1.58114,2.55342,-0.971613,-0.502946
380.688,1.58114,2.28909,0.370502,-0.762967
381.253,1.58114,1.73203,-1.24813,-6.53768
381.653,1.58114,1.53631,0.814422,-2.79794
382.219,1.58114,1.03983,5.05111,0.959223
382.619,1.08752e-08,1,-0.540518,30.3363
383.019,3.79288e-09,1.00645,-2.27821,0.44119
383.419,2.94875e-10,0.871478,-0.994022,-0.976388
383.819,6.13198e-10,0.665028,0.911536,47.2573
384.219,6.23146e-10,0.6,-0.477595,51.8762
384.619,6.38423e-10,0.665028,-1.39239,10.4949
385.019,1.58114,0.871477,-0.350187,14.9431
385.585,1.71046e-10,0.871477,2.9094,11.2008
386.151,6.88329e-11,1.03983,-0.877531,5.25862
386.716,1.60137e-12,1.3434,-0.847426,-2.49772
387.282,6.16418e-11,1.524,0.0785941,2.945
387.848,1.3305e-10,1.4,1.14349,-1.13121
388.413,1.58114,1.03983,-0.366453,15.4978
388.813,3.76943e-10,1.18323,-0.445248,-0.736487
389.213,1.84386e-10,1.42822,1.88353,6.9319
389.613,7.60281e-11,1.68482,1.22061,13.9131
390.013,2.13163e-12,1.8,-0.329547,17.136
390.413,5.66696e-05,1.8,0.773851,-1.44201
390.813,5.61501e-05,1.8222,0.216159,4.66074
391.213,4.27858e-07,1.90793,-0.537164,-3.37623
391.613,9.39529e-08,2.06882,-0.776584,1.57531
392.013,7.45999e-09,2.28908,-0.367078,1.13027
392.413,1.58114,2.37696,-0.466066,1.17837
392.979,1.58114,1.90793,2.83871,3.28514
393.379,1.58114,1.8222,-1.78178,1.97921
393.945,1.58114,1.42853,0.340397,3.20883
394.345,1.58114,1.5363,-0.649071,7.21837
394.91,1.01573e-06,1.42821,0.780929,9.28135
395.476,1.58115,1.5363,2.91678,-1.05709
395.876,4.40775e-06,1.90794,-3.03592,-5.57248
396.276,6.35814e-06,2.28915,-2.06721,2.90589
396.676,1.58114,2.67585,2.42629,2.1937
397.242,1.58114,2.65494,4.12583,2.81892
397.642,1.58114,2.61538,3.46755,3.05357
398.207,1.58114,2.2,0.0789961,1.17355
398.607,1.58114,2.21818,-0.222064,-2.3744
399.173,2.05013e-08,1.90794,-0.489142,-6.80145
399.739,1.58114,1.73203,-0.769143,-1.94034
400.139,1.58114,1.98995,-3.33121,1.40693
400.704,1.58114,1.89804,-5.12642,4.61308
401.104,1.0996e-08,2.06882,1.4155,1.81448
401.504,3.81348e-09,2.25407,1.51943,-1.70101
401.904,3.24718e-10,2.42489,1.5977,-6.32589
402.304,5.28999e-10,2.61534,0.946808,-4.05258
402.704,4.30234e-10,2.84955,0.548659,2.42362
403.104,2.65743e-10,2.98813,-0.933329,2.55846
403.504,1.71596e-10,3,0.455102,-0.440151
403.904,8.84626e-11,3,1.02238,5.09627
404.304,2.4869e-11,3.01333,0.502035,1.48182
404.704,1.06581e-12,3.06596,1.91354,-1.25281
405.104,3.90799e-12,3.16861,-0.638728,-2.82513
405.504,4.26326e-12,3.31663,2.37782,-0.118976
405.904,6.03961e-12,3.44723,0.054291,7.52717
406.304,7.4607e-12,3.54966,0.465222,-0.806261
406.704,2.38032e-11,3.6824,-0.439668,-1.9971
407.104,6.35936e-11,3.82107,-0.169719,0.741618
407.504,1.30385e-10,3.93447,-0.424679,3.07398
407.904,5.68222e-05,4.05463,1.12142,2.22297
408.304,1.58119,4.20951,0.568169,-1.12766
408.87,1.13473e-07,4.56845,-1.01551,1.7306
409.436,1.58114,4.20953,-3.46079,1.83068
409.836,5.13722e-10,4.05464,2.5045,2.49525
410.236,1.58114,3.93448,-0.688984,0.349624
410.801,2.38601e-09,3.44724,-0.716182,-1.33346
411.367,1.58114,2.94574,-0.723685,0.590806
411.767,1.58114,2.79287,-0.635562,3.81048
412.333,1.58114,2.28916,-0.179026,2.25155
412.733,1.58114,2.21819,-0.0956609,5.53813
413.299,1.58112,1.82222,-0.235471,0.780637
413.699,4.4029e-06,1.90795,3.27233,1.70714
414.099,6.32605e-06,2.06883,4.10805,-0.460571
414.499,5.62115e-06,2.28909,3.36161,2.61473
414.899,3.11063e-06,2.54556,3.54571,2.00624
415.299,1.35491e-06,2.54556,1.56496,-0.210606
415.699,5.20855e-07,2.28909,0.260076,0.545175
416.099,1.11818e-07,2.06883,0.425675,0.490806
416.499,4.56311e-08,1.90794,1.41057,1.51849
416.899,6.09312e-08,1.82221,1.28289,3.01359
417.299,3.90227e-08,1.82221,-1.00555,1.03707
417.699,2.17518e-08,1.90794,-3.95467,-4.86814
418.099,1.08802e-08,2.06883,-4.04473,1.50647
418.499,1.58114,2.25407,-0.803421,1.6008
419.064,1.58114,2.06883,-1.37704,-3.66977
419.464,1.58114,2.28909,-0.715104,-4.19026
420.03,1.58114,2.27168,1.04735,-1.57978
420.43,3.10507e-10,2.55342,-0.401735,-3.92842
420.83,1.58114,2.83555,0.297297,6.79371
421.396,1.58114,2.67585,0.578324,-0.420788
421.796,1.17595e-10,2.79286,0.36609,4.88571
422.196,6.21725e-11,2.94573,1.09975,0.0265104
422.596,1.58114,3.01333,1.05227,-0.791271
423.161,1.58114,2.6,0.715727,-4.89686
423.561,1.52767e-10,2.6,-0.0582507,-2.89001
423.961,5.93303e-11,2.61538,-1.44316,-2.07054
424.361,5.93303e-11,2.67585,0.282851,8.92543
424.761,1.66978e-10,2.79286,-1.36152,8.2626
425.161,1.58114,2.9324,-0.129727,-0.656837
425.727,1.58118,2.6,-0.384657,-2.25968
426.127,5.63211e-05,2.61539,-2.13433,0.548502
426.527,1.58114,2.67586,-1.4972,-0.641186
427.093,1.58114,2.4249,-0.664882,-1.86491
427.493,8.16769e-10,2.61535,-0.156753,0.814358
427.893,1.58114,2.84956,-0.476606,1.24415
428.458,1.58114,2.83556,-0.338128,-2.0514
428.858,1.58114,3.11769,-0.0712859,-1.59056
429.424,1.58114,3.04077,1.29691,-0.800294
429.824,2.664e-07,3.16862,0.0750602,2.29949
430.224,2.27454e-06,3.31664,0.648859,-0.557169
430.624,1.93155e-05,3.50429,0.398634,-0.825894
431.024,4.40683e-06,3.72559,-0.482442,-2.0693
431.424,6.32911e-06,3.91467,-0.863171,-0.910085
431.824,5.64224e-06,4.05463,0.699437,-0.458236
432.224,3.12639e-06,4.20952,0.930737,-0.840012
432.624,1.35773e-06,4.39545,0.707014,-1.78498
433.024,5.22432e-07,4.60869,0.0959084,-0.168582
433.424,1.13624e-07,4.84562,0.023007,-3.10595
433.824,4.55199e-08,5.09506,-0.226,0.474523
434.224,6.14595e-08,5.30311,0.394302,-2.29999
434.624,3.91328e-08,5.46626,0.963571,-1.80437
435.024,2.15731e-08,5.63915,0.46121,-1.13952
435.424,1.065e-08,5.83438,0.0160222,-1.91226
435.824,3.59144e-09,6.04979,-0.662773,-1.03257
436.224,8.17124e-11,6.28331,-0.261728,-3.16077
436.624,9.00613e-10,6.41775,-0.634519,-1.78081
437.024,1.58114,6.23218,0.801336,0.693613
437.59,2.01726e-10,5.88898,-0.964868,-0.00980375
438.155,7.52387e-11,5.58212,-0.705753,-0.397152
438.721,1.58114,5.3179,-0.138737,0.636013
439.121,1.58114,4.94369,-0.163362,0.0478455
439.687,6.23955e-11,4.74553,-0.110566,0.659108
440.252,3.36785e-11,4.60869,-0.274903,0.347521
440.818,1.41468e-11,4.51189,-0.889952,-0.168607
441.384,7.96025e-12,4.24736,-0.204607,0.390254
441.949,1.1807e-11,3.93447,2.32445,0.987028
442.515,2.1793e-11,3.6824,0.932122,-0.34172
443.081,4.34759e-11,3.50428,0.110866,-1.68145
443.647,7.63694e-11,3.41174,0.392545,0.449864
444.212,1.58113,3.40004,0.735631,-0.103584
444.612,1.58113,3.66044,0.79161,0.424838
445.178,1.82003e-07,3.41177,0.471442,1.93133
445.744,4.00679e-08,3.06597,-0.252566,-1.32482
446.309,2.83669e-10,2.79287,-0.234463,-0.412375
446.875,1.30349e-10,2.55392,0.441381,-2.13552
447.441,3.37885e-09,2.2,-0.329646,-0.43665
448.006,7.87393e-09,1.82222,0.0581196,-2.24795
448.572,1.75536e-08,1.53631,0.0568556,-2.37002
449.138,1.08946e-07,1.42822,0.105144,-0.959052
